"","annot","BH.Q","ADJ.P","PER","LAG","AMP"
"11411","Bcan",1,0.978125,18,0,274.002691884693
"11412","Gm24966",1,1,12,6,6.78868727322097
"11413","Gins3",1,0.127232142857143,12,0,13.0823948826774
"11414","Yjefn3",1,0.127232142857143,18,3,4.59451673512682
"11415","Zfp937",1,0.978125,12,0,4.56160865592904
"11416","Ercc1",1,1,18,0,15.4254792945203
"11417","Scml2",1,1,18,6,12.2382121859523
"11418","Gm9828",1,1,12,6,2.98531399489962
"11419","Gm11805",1,0.549107142857143,18,6,5.64234288375419
"11420","Uba7",1,0.549107142857143,18,9,6.68721612307295
"11421","Rab11fip2",1,1,18,15,18.7865981210777
"11422","Nfkbiz",1,0.978125,18,12,7.97628798263427
"11423","St3gal6",1,1,18,6,11.3890506140669
"11424","Gm5617",1,0.549107142857143,18,15,2.99086463026468
"11425","Rab5c",1,0.978125,18,0,37.7832048129823
"11426","Rpusd4",1,0.978125,18,9,16.3182805631309
"11427","Rps11-ps2",1,1,24,12,5.26506620921143
"11428","Tex10",1,1,24,18,15.6645348872407
"11429","Cd248",1,1,18,6,4.52722969524395
"11430","Taok1",1,1,12,6,72.6666592400586
"11431","Gm14639",1,0.978125,18,9,2.81009444503048
"11432","Cd274",1,0.549107142857143,12,9,11.2821100282121
"11433","Mterf3",1,1,18,6,34.160825300036
"11434","Itga9",1,1,24,0,20.8351799734466
"11435","D930048N14Rik",1,0.280357142857143,12,6,10.0463815007267
"11436","Gm10269",1,1,18,15,4.91655871656954
"11437","Lin37",1,1,24,12,13.4385468748465
"11438","Xrcc1",1,1,24,6,29.3107746704057
"11439","Klhl13",1,0.280357142857143,18,9,78.9643599072762
"11440","Tiparp",1,0.280357142857143,12,0,59.9058097552383
"11441","Dhx34",1,1,18,15,14.4552549899149
"11442","Nol6",1,1,18,15,26.9386113509913
"11443","Mrps9",1,1,24,12,15.4424607444406
"11444","St8sia6",1,1,18,12,5.76672930816545
"11445","Rpl13a-ps1",1,1,24,18,5.68104271096871
"11446","Acad10",1,0.549107142857143,12,9,6.95614883349704
"11447","Gm14150",1,1,24,12,1.19042177264763
"11448","Aste1",1,1,18,6,5.75829153554236
"11449","Myo1a",1,0.549107142857143,12,0,5.24525527301592
"11450","Fnip1",1,1,24,0,35.5478642613131
"11451","Dhfr",1,1,24,0,3.95193000197558
"11452","Zbtb1",1,1,12,0,14.3185926218174
"11453","Itpa",1,1,24,12,21.2405256903404
"11454","Hells",1,0.549107142857143,12,6,10.7372759532683
"11455","Ak2",1,1,12,6,10.798704328696
"11456","Gm4353",1,1,18,6,7.60379873937885
"11457","Ccdc162",1,0.549107142857143,12,9,1.9431896952894
"11458","Tmem216",1,1,24,18,8.40824681385526
"11459","Pappa",1,1,24,0,6.60695683211421
"11460","Nxt1",1,0.549107142857143,12,3,12.1799380774404
"11461","Phf19",1,1,18,9,3.8985156873697
"11462","Snip1",1,0.978125,12,3,14.3950552755255
"11463","Rccd1",1,0.015625,18,15,12.4152597490003
