"annot","pVal","phase","peak.shape","period"
"Tnni2",0.0193198622620725,10,18,24
"Peak1",0.97038879152165,24,20,24
"Nsmce4a",0.00416330747008894,8,16,24
"Scfd1",9.6832113683183e-06,8,12,22
"Bicd2",0.00499714041087466,12,8,12
"Thoc5",0.0265590388395218,24,10,24
"Tbccd1",0.887236043968271,2,4,12
"Bysl",0.000138474567120096,14,20,24
"1700066M21Rik",1.40791127211814e-06,22,16,24
"A430005L14Rik",0.00547614304209773,14,10,24
"Pex11b",0.0316370106019829,12,6,24
"Adam17",6.76828925220038e-06,22,10,24
"Endog",9.3783656209767e-06,16,14,24
"Mecp2",0.30435471823833,14,14,24
"Tsen34",0.0253957920055102,10,8,24
"Btbd1",0.0414416586191597,2,10,16
"Tcerg1",0.00324720653283747,20,14,24
"Parp4",7.06335801637076e-08,8,10,24
"Traf6",0.486560844093138,12,4,12
"Slc35f6",0.0479353873730928,24,14,24
"Abcc10",2.07757073073895e-06,8,10,24
"Eny2",1.74804401404464e-08,10,14,24
"Thoc3",1.00014168644587e-07,8,10,24
"Zfp260",4.01138628342093e-07,2,10,24
"Xrcc5",0.000267082197844473,8,18,24
"Ift52",4.59874498007483e-05,6,20,24
"Gnl3",0.000402689284116648,12,6,12
"Neo1",0.503457016057171,12,10,14
"Tapbpl",2.16480065708398e-05,8,10,24
"Pde9a",3.995027744566e-15,4,8,24
"Vps16",1.07539227759109e-07,8,10,24
"Arpp19",3.23847002216748e-05,4,14,24
"Imp4",0.00162314760377359,24,10,24
"Ino80",1.54337483145576e-12,10,8,24
"Pomt2",0.000431678991787686,18,12,24
"Tfdp2",9.70493143004754e-05,8,16,24
"Ufd1",0.219342376259226,24,18,24
"Smlr1",0.000136131231209894,8,4,12
"Nop16",6.82337162115009e-12,20,14,24
"Trim7",2.24408616711895e-05,14,18,24
"Snrpc",0.00551405134338842,16,6,16
"Mllt10",0.106897619229518,6,12,18
"Mkrn1",0.00251245230672326,22,20,24
"Fem1b",0.00148713764001867,24,4,24
"Kdm4b",8.25593218918655e-06,22,10,24
"Dyrk1a",0.000293401066083715,8,4,24
"Ciao2a",0.000142541591342913,2,8,24
"Slc25a12",0.310993849458438,12,6,12
"Ppp1r13b",0.0160454558470663,12,8,12
"Myo7a",5.08458475097909e-09,24,14,24
"Serpinh1",0.0843699842223365,4,4,12
"Tfdp1",8.65156139980539e-07,14,18,24
"Hamp2",0.0405438780420791,10,16,24
"Fam3c",0.966810883955589,4,10,14
"0610012G03Rik",0.0395427632393433,10,14,24
"Mon1a",0.000567780927594423,16,14,24
"Prmt5",0.152887025909485,18,16,22
"Diaph2",0.0545614007233087,12,16,22
"Ccdc85c",0.0430951031864848,10,4,12
"Pwp2",0.000834063645499236,2,4,24
"Exoc6",0.00835429201377222,8,10,24
"Rps6kb2",0.144976732186661,16,2,16
"Sirpa",0.202885789612321,12,8,16
"Nfyc",0.959984620189551,8,2,20
"Adck5",9.56863854075817e-09,22,20,24
"Ddx19b",0.0019345339986049,14,16,24
"Gfpt1",0.000661563075502638,24,20,24
"Zfp865",0.0148949529187628,24,12,24
"Rab11fip3",0.0876947501271567,12,8,12
"Rpl39",0.0379793888879048,10,4,16
"Tut4",2.41534195774413e-05,8,18,24
"Rbbp9",0.0210462820704824,14,10,16
"Ccdc91",8.92176479749177e-05,10,8,24
"Xrn1",0.00146436142514356,8,10,24
"Cog8",0.0093068135233587,2,8,24
"Smpd4",0.140410020147959,6,12,24
"Asap1",0.000154794028156503,6,10,24
"Dynll1",6.84328461585004e-07,2,4,24
"Ost4",0.199565345371717,10,8,16
"Tecpr2",1.568821897411e-16,24,10,24
"4933434E20Rik",0.00542407402461602,10,4,24
"Dock9",0.00681733484189624,12,16,22
"Dennd6a",0.751821338589328,14,14,24
"Ctsf",0.00728180527572131,22,10,24
"Hars2",7.81234393673085e-08,8,10,22
"Zcchc8",1.61902968595643e-07,2,8,24
"Cstb",0.116484022339386,12,6,24
"Dync1li1",1.04364412822091e-07,12,12,24
"Col6a3",0.0144459629016002,2,6,12
"Mesd",0.000487756197082889,16,16,24
"Btbd9",0.936631949142954,12,4,12
"Hdhd5",4.86516580914289e-05,24,14,24
"Riok2",1.66845806304702e-15,12,18,24
"Ppp2cb",0.879439090917468,2,12,24
"Tbl2",1.24232698601817e-11,14,18,24
"Sptlc1",0.00241127223055624,2,8,24
"Gpr89",0.00381071068843828,12,6,16
"Srbd1",1.71322512598021e-05,14,14,24
"Ublcp1",0.00314633933552069,2,6,12
"Eapp",0.553321098606569,12,8,14
"Reps1",1.40418746430781e-12,6,10,24
"Ptpn12",0.124207649881343,2,4,16
"Helz",0.420071736525179,16,10,16
"Cdc42se1",0.000237162244833141,12,8,12
"Ube2q2",0.0317986500580839,2,4,12
"Txlna",4.45506397939328e-06,2,4,24
"Zfand4",1.39204247576415e-05,22,12,24
"Nifk",0.00065604129596061,14,20,24
"Kcnc3",8.56727726231892e-09,2,6,24
"Paxbp1",2.484653278889e-06,2,8,24
"Sugt1",0.00531406097070932,8,12,22
"Ifngr2",4.30702100463957e-08,12,6,24
"Dtx4",1.1438685756843e-18,2,10,24
"Rffl",2.65575861550068e-08,6,14,24
"H2az2",0.00268956266977266,10,14,24
"Tmod3",0.974029702898165,22,14,24
"Srpk2",1.30948641918856e-07,10,8,24
"Rapgef6",0.0871720292862047,8,6,24
"Slc9a3r2",0.00224622151207124,4,2,12
"Smc3",3.79657613172141e-05,24,12,24
"Med13l",0.886322734947479,8,2,16
"Smad2",0.711919051439177,8,12,16
"Cnot4",0.00604566795412345,16,12,16
"Slc35c1",0.00656774972702559,14,20,24
"Tbc1d22a",6.63151813068105e-05,8,10,24
"Kat6b",0.00132377591103437,24,12,24
"Vps29",0.272375677558016,12,6,24
"Pds5b",0.593651794898543,24,10,24
"Ndor1",0.00125564009529175,24,18,24
"Spc24",6.92610566599276e-08,16,8,24
"Ttc14",0.006165169738899,2,10,24
"Pdk4",0.0606360216647596,4,4,24
"Rex1bd",0.00405935485214198,10,14,24
"Dnajb14",2.06461147613651e-05,22,10,24
"Nsd2",1.18254469034435e-08,2,8,24
"Appl2",3.57883993857269e-09,10,8,24
"Akap10",0.00580390162716858,4,10,18
"Plcb1",5.76874936103804e-09,14,20,24
"Nat8f5",5.56273810430125e-17,20,12,24
"Rbm15b",5.40599384271693e-07,2,6,12
"Ints13",0.0357274125781151,14,20,24
"Spsb3",2.40612715559825e-12,24,12,24
"Upf2",0.0574144446029444,2,8,16
"Gm41999",9.3268164994912e-05,6,20,24
"Alg10b",2.18169718741083e-06,22,14,24
"Gbp7",5.70383954192957e-11,8,18,24
"Jpt2",5.24788923521869e-13,24,14,24
"Nup54",0.11405162896152,2,18,24
"Guk1",0.577122320848278,16,14,24
"Maf",0.953368953168645,16,4,16
"Nid1",0.0812412563314092,24,20,24
"Laptm5",0.0127678350491817,22,20,24
"Ets1",0.698245893272053,10,8,12
"Fubp3",0.0590173597649454,6,4,24
"Abraxas2",1.4856756123402e-06,8,4,24
"Nsmaf",0.000873132957763957,8,10,24
"Plxna1",0.92728484069519,14,16,20
"Gdf2",0.19333401010671,20,10,20
"Acvr2a",0.955976214186439,16,10,16
"Sf3b4",0.445799703488155,6,16,20
"Crcp",4.61042447632241e-19,12,14,24
"Rab3ip",7.04010909816507e-05,14,14,24
"Cnot11",0.0097403600079166,24,12,24
"Tmx4",0.000361383156782892,22,6,24
"Rhod",1.72765125235384e-10,4,6,24
"Colec10",0.0959750207711356,16,2,16
"Lrp3",4.5690782498366e-10,14,14,24
"Pik3cb",1.17732061457582e-10,14,12,24
"Timm50",0.00621582061938224,12,6,12
"Bmi1",0.755230501147497,2,8,24
"Efnb1",4.58050696700515e-09,24,12,24
"Cdk10",0.132553046975687,14,8,20
"Angel2",5.00557335389392e-09,16,14,22
"Heatr5b",0.000107642693747023,24,6,24
"Arvcf",0.600870704745784,20,2,20
"Crtc3",1.96229476424967e-11,2,8,24
"Uvssa",0.00274746924644215,8,8,24
"Tbl3",0.000556186808179289,12,6,16
"Rnf130",0.00931123290621463,4,10,24
"Ttpal",1.05392544809962e-05,2,4,12
"Vps18",0.000213824780857365,6,12,24
"Dnajc8",0.63345024552232,16,2,16
"Lancl1",0.00480200011337765,24,4,24
"Tagln2",0.044864028318649,18,8,22
"Eepd1",9.89446763604519e-13,10,6,24
"Thpo",1.7379894279359e-17,2,8,24
"Gtf2h5",0.0376447687214916,10,4,16
"Mt2",0.00451405131713065,12,10,24
"Trappc1",0.00387602311461505,14,10,22
"Paox",0.00113801006176599,4,6,24
"Plekha3",0.260782123671518,16,12,24
"Pex3",1.17970885175839e-08,10,8,24
"Mrpl58",0.771398396119615,14,12,20
"Slc25a38",0.00444882949785036,2,4,12
"Tmem189",2.57514103777173e-06,14,10,24
"Cilk1",0.0186629353364161,4,12,24
"Tcf7l2",0.00142671495982655,16,4,16
"Sh3gl1",0.0787226274218234,24,8,24
"Cyth2",0.00180338180551887,14,8,24
"Taf2",9.50667652681604e-06,22,8,24
"Pop5",0.10320806091359,16,14,24
"Them7",4.11657204575349e-06,14,10,24
"Dxo",0.00151115792009125,2,4,12
"Rbm22",0.000570529234490387,6,12,24
"Pla2g12b",3.04610273655653e-16,2,12,24
"Ndufaf1",0.117845013377352,10,4,12
"Tbck",1.57545843023713e-08,24,12,24
"Jade2",2.64485320998921e-05,12,6,12
"Bet1",1.19767377469739e-06,6,6,24
"Smarcb1",8.50887520079311e-06,2,8,24
"Strip1",1.66877824771185e-05,24,10,24
"Eif2b1",0.00746216004117314,12,6,12
"6030458C11Rik",0.0569963717181563,12,4,12
"Tbc1d5",0.00226427176383019,6,10,18
"Slc4a1ap",0.0313398466219806,8,10,18
"Gnl3l",0.00869337107850633,24,8,24
"Asb8",0.0868347668511272,4,12,24
"Kdm7a",0.476890665077166,2,8,16
"2810004N23Rik",1.44648267206455e-05,22,14,24
"Ilf3",2.05970435085778e-06,12,6,12
"Suz12",3.06215242266325e-06,2,10,24
"Tln2",0.973608922723421,22,20,24
"Uros",4.18228093939827e-08,24,18,24
"Dctn3",0.158281355719334,10,8,12
"Lats2",0.000131582884181784,14,18,24
"Cnot10",0.00309774315203142,6,8,18
"Abhd13",0.00053141831157482,12,6,12
"Oasl1",0.000448322093385624,6,4,12
"Coq8b",0.0155839714974825,12,18,24
"Chrna4",0.00343168008698617,4,6,24
"Mcat",0.000870235888464276,4,10,18
"Capn15",6.60149412899579e-09,24,10,24
"E130309D02Rik",1.12866737971868e-08,14,14,24
"Arrb2",5.47749312526691e-05,24,8,24
"Vps9d1",2.81557325509373e-05,8,18,24
"Cfap20",3.26486000822617e-07,8,10,24
"Spryd4",0.114598540675079,18,16,24
"Socs2",0.575797867368939,2,4,12
"Mybpc1",0.999992737227439,6,10,16
"4930453N24Rik",0.0163155937052437,2,6,24
"Upf3b",0.0271507575298531,14,4,16
"Fam124a",0.677066816035132,6,2,16
"Hdac1",0.170019044123576,8,10,22
"Rbms2",0.567082561312162,10,16,24
"Xylt2",5.45514905138905e-08,8,8,24
"Tfb2m",4.95880162949384e-06,16,12,24
"Gadd45g",0.259359190810296,12,6,12
"Fchsd2",0.0108247192464087,12,6,24
"Flot1",7.41156936308151e-13,10,10,24
"Zbtb33",2.08252913343761e-06,24,10,24
"Pde4c",6.60834402029382e-09,8,6,24
"Smc6",0.00852548336485959,8,16,24
"Lcor",5.6197589400035e-06,24,10,24
"Cadm1",0.00990774578294444,6,20,24
"Ciao3",0.00243946510271867,12,6,12
"Nop56",1.14898639036899e-07,14,20,24
"Ank3",2.3895596856873e-09,10,10,24
"Sertad2",0.047438945805196,2,4,12
"Hsf2",7.04587123288667e-06,20,16,24
"Lsm6",0.0139792895646514,20,8,24
"Gon4l",0.000378887541801283,2,8,24
"Bri3",1.02732590975251e-15,12,12,24
"Pithd1",1.46841430904933e-09,6,10,24
"Ndrg3",0.00126900907188128,22,10,22
"Fnbp1l",7.37356715883845e-09,2,8,24
"Mlycd",8.80774814709594e-07,24,14,24
"Mtf1",0.00944332713616158,14,14,24
"Usf1",8.33086409606654e-07,8,6,24
"Prps1",0.000159930114560243,16,12,24
"Rab4a",1.9797270897725e-07,14,8,24
"Nup210",0.00437336029041118,8,6,24
"Cdc5l",0.426696385621805,16,4,16
"Vsig4",0.0030480240501423,12,6,16
"Ces1b",2.12344628912755e-09,18,12,24
"Axin2",0.000290714753792337,24,12,24
"Dmac1",0.0815930433101904,4,10,16
"Mpc1",8.57204962201969e-10,10,16,24
"Hdac6",1.28594802557069e-08,6,10,24
"Vezf1",0.294466547956792,2,8,16
"Apobec1",0.00180750853733928,2,8,24
"Traf3",1.4245061836935e-05,2,8,24
"Elf1",0.0232203964722897,6,8,24
"Rasgrp2",8.43958513961207e-11,10,8,24
"Arhgap12",4.6119086447179e-09,8,6,24
"Pllp",3.66315850233554e-06,16,20,24
"Nup214",0.386608108097985,24,10,24
"Ubr1",0.17714147968027,8,10,24
"Zdhhc4",4.70242641101455e-06,16,10,24
"Rwdd4a",3.6883801908768e-07,14,16,24
"Nrbf2",0.00955062149697452,4,12,24
"Mn1",1.06704168810655e-05,8,8,24
"Stxbp3",0.00050746023190074,6,12,24
"Farp2",0.0126612187389027,8,20,24
"Rfng",3.0958118432204e-06,18,18,24
"Mrrf",0.098539618278107,24,4,24
"Fam53c",0.00682445740726046,2,6,12
"Nelfb",0.000116257240245254,24,18,24
"Ube2e2",0.0158161961349073,6,20,24
"Atp6v1c1",0.0778699198348294,2,2,12
"Cspp1",3.2881018733607e-06,22,12,24
"Plrg1",3.39816875633306e-06,24,14,24
"Stk38l",0.000267244600375747,24,10,24
"Zfp444",0.0011655887311674,8,8,24
"Rhbdd2",3.96702464789331e-23,14,12,24
"Heg1",0.256582042784373,10,10,12
"Gsk3a",0.125060211500056,10,8,12
"Ric8a",0.00011735710008609,8,10,24
"Atxn3",0.290293269969765,6,12,18
"Prkci",8.3832081251953e-08,22,12,24
"Rnd3",0.000822589825051272,12,8,12
"Arhgap32",0.27869577234466,6,4,16
"Mrps27",1.28594802557069e-08,24,10,24
"Arntl",1.48560115821832e-27,2,10,24
"Lzts2",0.162666088598505,4,4,12
"Cfp",0.000951610321318913,12,8,16
"Bahcc1",0.283831047443231,4,16,24
"Pkdcc",5.13610724645594e-05,16,14,24
"Nrip1",1.07042568774515e-06,22,14,24
"Pyroxd2",0.000901690902759435,4,12,24
"Arhgap23",0.00650405537707752,22,14,24
"Zfp646",0.0055432467625671,24,8,24
"Tent2",0.000678809192382581,6,8,12
"Scamp4",0.00762307435798204,8,10,16
"Atpaf2",0.832341568369366,16,8,16
"Plekhm2",2.39241492637343e-05,10,4,24
"Clstn3",0.116052079377203,4,20,24
"Sf3b5",0.309909355344066,8,10,24
"Esyt1",0.0117966798105415,24,20,24
"Ptov1",0.82056520385239,20,8,22
"Tinagl1",0.0122247648494514,6,12,24
"Git2",0.00147556319392208,12,8,12
"Fam47e",1.90840326768339e-12,14,18,24
"Rc3h2",0.182921428990956,2,8,16
"Zfp687",1.39933871990941e-09,6,8,24
"Zfyve27",0.00566915994744684,2,4,12
"Txndc11",0.000136144224557288,2,4,12
"Mtx3",6.90638100826871e-12,8,10,24
"Nmd3",0.00276890565979941,12,16,24
"Plekhh3",0.524638747314743,14,8,14
"Spg21",2.18354135278312e-08,8,6,24
"Ubb-ps",0.169799548041608,16,12,24
"Eml4",0.00351349647094061,24,10,24
"Slc22a3",7.88462019415193e-06,16,12,22
"Deaf1",0.0784553318265526,2,4,12
"Pdilt",0.000588634234043534,20,14,24
"Tmsb10",0.353243832678998,18,8,22
"Xirp2",0.917308882661766,10,18,24
"Hgsnat",0.952228795070099,8,14,24
"Aasdhppt",2.36190252962022e-05,24,12,24
"Zgpat",2.85295570376186e-10,12,8,12
"Acbd3",0.0132139684845208,2,4,12
"Gmeb2",2.92473110401132e-07,2,8,24
"Triobp",0.0455301648800821,14,14,22
"Kif16b",0.000923515236539108,10,16,24
"Ddx19a",0.107957135075003,14,12,16
"Sdf2",0.000365046901004889,2,16,24
"Sptlc2",0.00126311394977177,12,8,12
"Cask",0.00959075020095847,16,12,24
"Arid4b",0.0127232046793401,12,6,12
"Med14",0.00122701829804508,20,10,22
"Ccdc58",0.951738356738133,4,10,12
"Aip",0.00324910024349955,18,14,20
"Ppp2r1b",0.00022753443113622,8,12,22
"Polr3a",0.00840855888911647,12,6,12
"Dedd2",4.03302184727577e-17,10,8,24
"Ppp1r21",4.44773864912094e-09,2,12,24
"Tbc1d8b",0.179931358157801,6,10,24
"Zfp369",0.0166163826448697,8,10,22
"Lcn2",0.0024798189743016,12,8,12
"Cc2d1a",9.25905573683446e-11,24,12,24
"Gpr107",0.00027984867134485,12,6,12
"Pbx1",6.50741107727614e-09,10,14,24
"Vps4a",0.0364434015296548,12,6,12
"Pus10",0.189375049946062,12,8,12
"Gpr108",0.319065172870207,4,2,12
"Rnf220",0.00178679542231577,8,4,12
"Tor1a",3.43255383010079e-05,14,14,24
"0610031O16Rik",5.35966935013055e-06,10,16,24
"Akap17a",0.000941679553356798,4,10,24
"Trub1",0.0765410853955795,14,4,16
"Ssh1",0.349273699377875,6,10,20
"Ppat",3.96372706287498e-10,12,16,24
"Thumpd1",0.0109367204333119,12,4,12
"Mrpl36",0.047476015708641,10,8,16
"Etl4",0.00257642186662598,2,8,16
"Baz2b",0.14663947315549,8,4,24
"Mrps35",0.00781317922160324,12,16,22
"Gramd1a",0.000120462322532477,2,4,12
"Exoc5",0.0572058055846658,24,4,24
"Ppp1r11",0.0186690010917879,2,12,22
"Snapin",1.03467858337156e-08,10,6,24
"Anapc7",4.17787467490228e-10,6,12,24
"Hsf1",5.8050298941125e-05,2,4,24
"Nudt9",0.0240919727401082,8,18,24
"Dnajb9",0.00249343556959298,2,6,12
"Proser2",1.41809031048907e-12,22,10,24
"Smg6",2.42061837803354e-05,8,10,24
"Zfp787",1.0481942533434e-12,8,10,24
"Arhgef37",0.0199845422455706,22,4,24
"Fbl",4.68142804481931e-05,20,10,24
"Stx7",2.29344094100895e-05,24,8,24
"Bloc1s5",0.00215394099513075,4,18,24
"Phf8",0.000811710450150012,14,20,24
"Jagn1",0.00590156679967147,2,4,12
"Fbxw9",0.00215822470402037,10,12,22
"D630039A03Rik",6.75789799395189e-05,6,12,24
"Tle2",0.0125964547129511,6,4,24
"Smad1",0.000183823164156124,2,8,24
"Lrat",0.325844573667441,6,2,12
"Hdac2",0.0226027080669222,12,10,14
"Klhl42",0.00630100622793084,12,6,12
"Sdhaf2",0.126034852229766,20,6,22
"Hnmt",1.07547703425608e-07,14,10,24
"Prpf39",9.94922792889702e-09,6,12,24
"Rpf1",0.017343204826997,8,8,18
"Napg",0.0159491029353833,10,8,24
"Shroom3",0.00106803506807069,2,8,24
"Rae1",0.30579662582277,8,4,16
"Aarsd1",0.000711032246910606,10,8,12
"Ift172",0.95411042785691,12,10,14
"Stk35",9.09573266589037e-17,12,16,24
"Rbm27",0.00333809812989458,24,4,24
"Ppcs",0.297434312267975,12,8,24
"Slc16a11",1.01038152035534e-05,4,18,24
"Pygm",0.0446032375180203,10,12,24
"Pcna",0.00125122952786985,14,10,22
"Mup12",0.0541614327523133,6,14,16
"Ccnf",1.0061752289956e-08,22,14,24
"Map11",0.000295318625986148,2,4,24
"Zfp146",0.137679256835519,14,12,24
"Pphln1",0.84870003664052,24,10,24
"Aar2",0.0170260768233701,12,6,24
"Pip4k2c",0.000436401890008285,12,6,24
"Mrps22",1.1325757771806e-05,24,14,24
"Itga9",0.447093707043276,22,20,24
"Cldnd1",0.000519394179242706,2,6,12
"Mob1b",0.581890459811415,10,6,12
"Rbm14",9.63502211245899e-05,2,6,12
"Shprh",0.00894976262980688,10,4,12
"Emc2",0.000244552100855521,10,16,24
"Nfyb",1.3231693528773e-07,6,8,24
"Cnot9",1.69857107025092e-08,24,10,24
"Mta3",1.52205102679013e-09,8,6,24
"Leo1",4.64457576873962e-19,24,10,24
"Rbmx",0.293669258609047,6,10,18
"Cenpx",0.0125735180528398,14,12,24
"Fam53b",0.000406458445855635,10,16,24
"Cdc16",0.112804957149163,8,12,22
"Dixdc1",4.2330734551434e-05,6,10,24
"Thoc2l",0.000149936989581066,2,8,24
"Ppp1r7",8.04779789956607e-10,8,10,24
"Brd8",4.78318835371615e-06,8,6,24
"Gm14403",6.1852351340305e-15,12,18,24
"Zmym3",3.05314911969227e-06,6,8,24
"Prkce",0.000151773007111482,12,12,22
"Pofut2",0.000316208808348352,12,6,12
"Trim65",4.01462811668079e-06,16,14,24
"Timm17a",8.53585407390096e-05,12,6,24
"Gtf2a2",1.26552518124291e-05,12,12,24
"Kti12",0.00174679078520536,14,20,24
"Ebna1bp2",0.000275639380027522,16,12,24
"Gm38561",0.251964025083331,14,14,24
"Gpalpp1",0.0122821257487736,8,10,24
"Spryd7",0.0006926217491951,4,6,24
"Dnttip2",0.595819962528231,14,20,24
"Anapc13",0.974754376316224,4,8,14
"Ncoa5",2.62284897828084e-20,2,6,24
"Sik2",0.000863606744046101,10,8,24
"Sf3b6",0.261063087654791,14,8,16
"Hspbp1",0.0636296695992891,20,10,24
"Tnfrsf14",0.0148370060222436,12,6,16
"5730455P16Rik",0.00146752720071631,10,6,24
"Dffa",0.72424395722615,14,14,24
"Zcrb1",0.00175101671864442,10,20,24
"Socs4",1.79872828621934e-05,2,8,24
"Zfp24",0.00374049598980276,22,10,24
"Zfp292",0.137424507352051,6,12,24
"Bcorl1",0.095508520040547,2,4,12
"Unc45a",5.00235806012185e-06,24,8,24
"Klhl5",6.49755768211237e-06,8,10,24
"Spred2",1.01335653089737e-06,8,12,24
"Mtap",0.0165874736922604,2,12,18
"C1d",0.00962942196682416,6,12,24
"Polr1b",0.00737743768801616,12,18,24
"Aen",0.0174074519082606,10,8,24
"Trim27",0.00896421136096868,2,4,12
"Prpf40b",7.33367818578224e-11,24,18,24
"Uimc1",2.48115021046475e-07,8,10,24
"Yif1b",0.8421961409666,2,18,24
"Farsa",8.62100112056829e-09,2,4,24
"Trappc9",0.0140246860066553,6,12,24
"Ptcd2",0.42947305253758,12,10,12
"Zbtb22",3.05291289892296e-05,8,6,24
"Git1",0.0262805416276916,10,8,24
"Dctpp1",1.01888540094967e-06,12,18,24
"Ccdc141",0.0119579045179106,4,4,24
"Slc33a1",0.330186332437461,4,6,18
"Lman2l",6.84365202711189e-08,2,8,24
"Tm2d3",0.0613069420605573,2,8,24
"Mrto4",0.0160353636371529,14,14,22
"Rras",5.25296698499126e-06,18,6,22
"Slc46a1",0.00322843707500065,8,6,24
"Eif1ad",0.00108608932337469,12,20,24
"Crem",1.02214118856181e-07,2,8,24
"Ttc4",0.0191980283607162,10,6,22
"Icam1",0.114168389570127,12,6,12
"Bud31",0.651552045189603,6,8,18
"Cdkn1b",0.0593233772837423,8,4,24
"Brpf1",0.00797771181843505,2,4,12
"Nsf",0.00194727852106423,8,8,24
"Lpar6",3.44515977144248e-05,24,12,24
"Slc12a4",5.25181116154192e-06,2,4,12
"Stxbp5",1.06705561273386e-08,24,10,24
"Mthfr",1.05826087469733e-23,24,12,24
"Pygo2",0.000153493948453263,2,6,24
"Sgk1",0.00588662518071496,22,18,24
"Grk6",0.19084314392747,8,12,22
"Slc35e3",7.3645562763144e-06,2,4,24
"Dda1",5.93971584762346e-05,2,4,12
"Sec61b",0.118425928311726,4,4,12
"Pcid2",0.289511451885047,14,4,24
"Mdc1",0.405654266783659,24,16,24
"Tk2",2.56520096241778e-07,8,10,24
"Mrpl35",0.1484776562075,12,10,16
"Srsf9",6.60384000591927e-07,2,8,24
"Immp2l",7.66473210666369e-05,10,14,24
"L3mbtl2",0.0358733880808695,10,8,16
"Klhl25",4.92933020561052e-07,24,6,24
"Exosc7",0.00764690223785445,10,10,22
"Pcf11",0.00132027937968304,14,4,24
"Scarf1",0.00574788784281461,4,2,12
"Plekhg6",7.39150771153636e-09,10,8,24
"Ganc",1.02926765946432e-05,6,12,24
"P2ry2",3.17464279060614e-16,12,14,24
"Nelfe",6.72051309277308e-06,4,14,24
"Card6",0.0721422935022365,8,8,24
"Usp1",0.202323390864445,2,8,12
"Naa30",0.832255649127914,12,4,12
"Zfp672",0.000319617168481259,2,4,12
"Phf23",4.2016852202932e-06,12,6,12
"Ube2a",0.340423290631785,10,14,24
"Kyat3",6.71508490433012e-05,10,18,24
"Trip6",4.22125226375551e-08,4,14,24
"Cnpy3",0.0231156363809352,4,6,12
"Rhbdf2",0.00216446852285577,4,4,12
"Eloc",0.912328322974502,4,10,18
"Trappc5",0.0237836757707851,2,10,16
"Rnf139",0.0593371092946105,24,4,24
"Ston2",8.03442268660428e-05,24,12,24
"Cep250",0.0281000234227664,8,18,24
"Bahd1",0.00496155696685855,2,18,24
"Cers6",4.20256510086959e-06,12,18,24
"Ube2w",0.000310213706221141,16,8,24
"Nuak2",0.00321421447185018,22,12,24
"Isca2",0.0140694877868561,14,10,24
"Gab1",5.3263696095684e-13,14,12,24
"Relch",2.13585396927632e-07,6,6,24
"Snta1",0.0625373147563829,16,16,24
"Bag4",4.57858408357897e-06,8,18,24
"Mrpl22",0.00540506841264947,8,10,22
"Gm36317",3.26128023390079e-15,2,6,24
"Anp32e",0.0108449577184864,24,14,24
"Cptp",0.00903008149958181,10,8,16
"Zfp507",0.000626350347167268,24,10,24
"Manba",9.60464737876434e-06,24,6,24
"Pdcd5",0.750715848907265,4,8,18
"Hint3",0.0128853075078046,6,12,16
"Wdr24",1.82037513702229e-08,8,6,24
"Ppox",1.27845593532153e-07,6,8,24
"Edrf1",0.0725799112569546,2,4,12
"Acot1",6.46333277175078e-07,16,16,24
"Gcc1",0.00415114555455558,2,6,12
"Avl9",0.000147697658940039,6,10,24
"Pfdn1",0.0177784298661343,8,12,22
"Snx10",4.33489290675371e-08,12,16,24
"Ncdn",3.96284057889106e-05,12,6,12
"Ogfod2",0.0144673752394287,10,8,24
"Uba5",0.021864013141412,12,10,12
"Pgam5",0.000217900424040867,24,6,24
"Nhsl1",1.42966310611031e-05,24,10,24
"Insc",1.65368314283613e-14,24,10,24
"Rev3l",0.143854138756262,2,2,16
"Psme3ip1",2.59104540349359e-06,8,14,22
"Atg14",1.22852075985734e-09,12,6,24
"Sugp1",0.00010760362884925,6,12,24
"Scara5",1.49275025811325e-06,2,4,24
"Zeb1",0.135993142096545,2,10,16
"Fiz1",0.493420933094561,6,6,18
"Ezh1",8.70419462410563e-06,6,12,24
"Spcs1",0.229306105796661,8,12,22
"Jmjd8",0.0821411642504282,24,10,24
"Tpst1",8.60179233441028e-06,18,12,24
"Cotl1",0.116695157612605,12,6,12
"Mob4",0.000950278062521392,12,6,12
"Pde2a",5.45282398111329e-07,8,10,24
"Dhx29",4.77683824813926e-09,24,8,24
"Jmjd6",6.3064473792836e-08,2,4,12
"Ash2l",9.70493143004754e-05,8,8,24
"Mtmr14",0.0003837703035095,12,6,22
"Pla2g15",0.0118167164778054,10,16,24
"Aatf",0.00819301294756011,10,12,22
"Tmem242",0.00553275335529359,10,12,24
"Gcnt2",4.62788777100586e-08,12,14,24
"Rps6ka1",0.000290014538051975,10,12,22
"Actl6a",0.0920152247487711,2,12,18
"Marcks",0.0416915431709219,24,12,24
"Usp21",3.80154436204605e-08,2,8,24
"Eif2ak2",0.235495412597052,14,4,16
"Heatr5a",0.000319624604825856,22,14,24
"Zfp629",0.00056249416094199,14,4,24
"Adamtsl2",0.000314795357749861,2,8,12
"Mrps26",0.000629793199074588,12,6,12
"Mb21d2",1.16271286006511e-06,6,12,24
"Micall1",0.000779197799486844,2,4,12
"Tmem63a",0.0291039036048628,10,16,24
"Ogfrl1",0.000625064904566161,18,16,24
"Pgap1",1.11098941047845e-09,8,16,24
"Slc25a28",8.08837000090405e-05,8,16,24
