,Gene_ID,Period,SNR,nSNR,LLR,phase
2806,Trim41,24.0,3.6846979561753987,1.361858977304761,-0.5044441223144531,12
2807,Irgm1,22.0,2.583572177455795,0.8782798553901053,-1.6933385531107585,6
2808,Mgat1,24.0,4.399799396245244,1.3452107573487615,-1.364888350168864,1
2809,Cnot6,24.0,1.5943365773348064,0.5454723212868494,-1.8657129605611165,21
2810,Mapk9,24.0,3.556693466208674,1.2985591172786664,-0.6049505869547526,4
2811,Tbc1d9b,24.0,1.8416424588366969,0.6914513446082933,-0.9341378211975098,5
2812,Sqstm1,24.0,3.720054885218763,1.3030204963834948,0.37959909439086914,4
2813,Mgat4b,22.0,3.4481675685699256,0.98358330579715,-1.6033334732055664,8
2814,Maml1,24.0,1.9957862703812845,0.7552844237047396,-0.9477237065633138,23
2815,Canx,24.0,2.1832986860688806,0.8302198937031147,-0.5907193819681803,22
2816,Hnrnph1,12.0,2.843831598483498,1.421915799241749,-0.9119453430175781,12
2817,Clk4,24.0,3.390341990010111,1.1003750659729699,-0.8401940663655599,7
2818,Hnrnpab,22.0,4.175925539845472,1.3731012620445349,-1.46741517384847,18
2819,Sec24a,24.0,4.191020543907474,1.5017772832015666,-1.5356071790059407,12
2820,Sar1b,24.0,4.328099342040435,1.6130690341762033,-1.6779101689656575,16
2821,Ube2b,24.0,2.4376767613981634,0.8589568400229788,-0.7428263028462728,7
2822,Ppp2ca,24.0,2.3528772531395465,0.812243190452359,-1.4228291511535645,12
2823,Skp1,24.0,1.0973345879229115,0.3235319277720447,-1.863637924194336,6
2824,Vdac1,24.0,2.247029057648805,0.8815132735120635,-1.1730313301086426,10
2825,9530068E07Rik,22.0,1.9781444682625,0.6161738506596106,-1.836902141571045,6
2826,Hspa4,12.0,2.530216782614068,1.265108391307034,-1.5064331690470378,10
2827,Aff4,24.0,2.7432294466751843,1.039559606098895,-1.9713845252990723,21
2828,Uqcrq,24.0,2.583145593557605,0.7866137113988576,-1.7447153727213542,7
2829,Shroom1,24.0,1.935936260323045,0.6491501630103834,-1.1499942143758137,3
2830,Irf1,24.0,3.3462301706589916,1.237556334592809,-1.4450952212015789,5
2831,Fnip1,24.0,4.5120788951498145,1.781781211389188,-0.6700232823689779,7
2832,Hint1,12.0,3.2613895471761025,1.6306947735880513,-1.8544867833455403,6
2833,Anxa6,24.0,3.158195257901679,0.979805103312082,-1.0113555590311687,10
2834,Gm2a,24.0,1.2378634902379033,0.4248956794044688,-1.7874603271484375,23
