,Gene_ID,Period,Period_null,Lengthscale,Lengthscale_null,Var,Var_null,Noise,Noise_null
46,Denn2b,24.0,300.0,3.052513837814331,8.3526029586792,2.9403252601623535,0.05000000074505806,0.078300841152668,0.993933379650116
47,Rcan1,24.0,300.0,2.511265993118286,8.433661460876465,0.24776150286197662,0.05000000074505806,0.13256148993968964,0.9942678809165955
48,Tfrc,24.0,300.0,3.254481792449951,8.0,0.5561791658401489,0.05000000074505806,0.1402250975370407,0.9997562170028687
49,Onecut1,22.0,300.0,2.586545705795288,8.0,0.7002175450325012,0.05000000074505806,0.13477349281311035,0.9989904165267944
50,Igfbp5,24.0,300.0,2.631371259689331,8.0,0.5310171246528625,0.05000000074505806,0.13230374455451965,0.9939687252044678
51,Sik1,24.0,300.0,2.943908452987671,8.0,0.24746054410934448,0.05000000074505806,0.13603198528289795,0.9965663552284241
52,Ces1g,16.0,300.0,2.0,8.0,0.5275972485542297,0.05000000074505806,0.141949862241745,0.9911603927612305
53,Slc13a3,20.0,300.0,2.1661086082458496,8.22500991821289,0.05178651586174965,0.05000000074505806,0.13963668048381805,0.9910579919815063
54,Slc49a4,24.0,300.0,2.5713508129119873,8.358063697814941,0.7950524091720581,0.05000000074505806,0.13352912664413452,0.9955878257751465
55,Paxx,24.0,300.0,2.840836524963379,8.449332237243652,2.207368850708008,0.05000000074505806,0.1269546002149582,0.9980441927909851
56,Fzd4,24.0,300.0,3.14564847946167,8.266993522644043,0.9233113527297974,0.05000000074505806,0.12104202806949615,0.9942042827606201
57,Cry2,24.0,300.0,2.7502925395965576,8.155818939208984,1.3154757022857666,0.05000000074505806,0.13302943110466003,0.9909135699272156
58,Epha2,24.0,300.0,3.2880821228027344,8.232277870178223,1.4679293632507324,0.05000000074505806,0.13964304327964783,0.9931280612945557
59,Tenm3,22.0,300.0,2.9245386123657227,8.119109153747559,0.8135853409767151,0.05000000074505806,0.1412108689546585,0.9990796446800232
60,Cyp2a4,24.0,300.0,2.518641233444214,8.31376838684082,0.398080974817276,0.05000000074505806,0.12481386959552765,0.993884801864624
61,Zbtb16,12.0,300.0,2.0,8.281103134155273,1.801067590713501,0.05000000074505806,0.1380263864994049,0.9939725399017334
62,Acss3,24.0,300.0,3.2795510292053223,8.26081371307373,1.372909426689148,0.05000000074505806,0.14006970822811127,0.9944009780883789
63,Il1r1,12.0,300.0,2.0,8.0,0.28683164715766907,0.05000000074505806,0.12512557208538055,0.9935184121131897
64,Ppl,24.0,300.0,2.7489171028137207,8.253266334533691,1.1992894411087036,0.05000000074505806,0.1370411217212677,0.9930260181427002
65,Hopx,24.0,300.0,2.935551166534424,8.0,0.444187730550766,0.05000000074505806,0.1427801251411438,0.982330858707428
66,Slc35d2,18.0,300.0,2.3446366786956787,8.0,0.5021660923957825,0.05000000074505806,0.14176850020885468,0.9910521507263184
67,Mup19,18.0,300.0,2.402745246887207,8.171878814697266,0.6846829652786255,0.05000000074505806,0.13692227005958557,0.9973607063293457
68,Depp1,24.0,300.0,2.402021884918213,8.0,2.7023651599884033,0.05000000074505806,0.1078515350818634,0.9873720407485962
69,Cyp4a12b,24.0,300.0,2.528939723968506,8.0,1.0362025499343872,0.05000000074505806,0.13511089980602264,0.9945284128189087
70,Tnxb,22.0,300.0,3.1097006797790527,8.369058609008789,0.13874298334121704,0.05000000074505806,0.13801005482673645,0.9907443523406982
71,Eif4ebp3,24.0,300.0,2.4818150997161865,8.0,1.7333298921585083,0.05000000074505806,0.13191363215446472,0.9925374388694763
72,Cited2,12.0,300.0,2.0,8.539458274841309,0.7240343689918518,0.05000000074505806,0.11968513578176498,0.9980276823043823
73,Per1,24.0,300.0,3.257883071899414,8.463359832763672,0.4665072560310364,0.05000000074505806,0.13860197365283966,0.9961437582969666
74,Asns,24.0,300.0,3.1584577560424805,8.1825590133667,0.8437536954879761,0.05000000074505806,0.12531444430351257,0.9968606233596802
75,Il6ra,24.0,300.0,2.828922986984253,8.407927513122559,1.108852505683899,0.05000000074505806,0.09914560616016388,0.9926936626434326
76,B3galt1,24.0,300.0,2.922142744064331,8.0,0.571193277835846,0.05000000074505806,0.13295160233974457,0.9940651059150696
77,Efna1,24.0,300.0,2.8156301975250244,8.393696784973145,1.2943973541259766,0.05000000074505806,0.1295699030160904,0.9901646375656128
78,Septin11,22.0,300.0,2.3010222911834717,8.0,0.5549820065498352,0.05000000074505806,0.14140520989894867,0.9974189400672913
79,Vnn3,12.0,300.0,2.0,8.0,0.45180821418762207,0.05000000074505806,0.1387304812669754,0.9888864755630493
80,Slc3a1,24.0,300.0,3.3636107444763184,8.42138957977295,1.9430112838745117,0.05000000074505806,0.14291320741176605,0.9926323890686035
81,Nxpe2,16.0,300.0,2.0,8.419312477111816,2.551645278930664,0.05000000074505806,0.1292649805545807,0.9973334074020386
82,Trim2,24.0,300.0,2.4447197914123535,8.0518798828125,2.7217342853546143,0.05000000074505806,0.08045195788145065,1.0040783882141113
83,Dbp,24.0,300.0,3.408024787902832,8.331695556640625,1.8875401020050049,0.05000000074505806,0.10879261046648026,0.9941309690475464
84,Nr0b2,16.0,300.0,2.082761526107788,8.0,1.5691968202590942,0.05000000074505806,0.13408726453781128,0.9881934523582458
85,Slc17a8,12.0,300.0,2.0,8.368231773376465,0.9266319870948792,0.05000000074505806,0.13180315494537354,0.9939273595809937
86,Egr1,24.0,300.0,2.7056689262390137,8.323756217956543,0.3609839081764221,0.05000000074505806,0.14288555085659027,0.9881667494773865
