Gene_ID,WT_00_rep2,WT_02_rep2,WT_04_rep2,WT_06_rep2,WT_08_rep2,WT_10_rep2,WT_12_rep2,WT_14_rep2,WT_16_rep2,WT_18_rep2,WT_20_rep2,WT_22_rep2,WT_24_rep2,WT_26_rep2,WT_28_rep2,WT_30_rep2,WT_32_rep2,WT_34_rep2,WT_36_rep2,WT_38_rep2,WT_40_rep2,WT_42_rep2,WT_44_rep2,WT_46_rep2,WT_00_rep1,WT_02_rep1,WT_04_rep1,WT_06_rep1,WT_08_rep1,WT_10_rep1,WT_12_rep1,WT_14_rep1,WT_16_rep1,WT_18_rep1,WT_20_rep1,WT_22_rep1,WT_24_rep1,WT_26_rep1,WT_28_rep1,WT_30_rep1,WT_32_rep1,WT_34_rep1,WT_36_rep1,WT_38_rep1,WT_40_rep1,WT_42_rep1,WT_44_rep1,WT_46_rep1
Ppp2r5e,67.58370826106452,58.310810597273175,38.86606591422066,49.65231705724993,47.230422449088486,55.37767445190912,63.36454378631837,82.9829757614149,65.79576876921348,68.46395367143363,69.2947129475209,61.72886219996982,63.858149583144424,40.47325387556481,47.50926430653978,54.13648833472539,63.74681242478548,73.16703332809654,67.90567565937461,74.43725284624814,49.15746038545226,48.136258272616615,49.20794958438731,52.28755272991928,65.72150624211699,58.176668927717344,36.71899669487224,47.496700413561506,45.68817013061846,48.491114363751045,70.4318257291953,81.63376223981216,65.64296167971341,63.05506913639854,64.24016858377233,65.48483053804343,64.7339528641728,44.922660836499055,46.67680016059183,53.208185325056256,54.46595207532587,76.43636900408619,65.15931130266367,69.90287108808877,54.00173518783066,61.308594887561824,50.10334415010642,49.09404852746601
Sgpp1,73.8742221189879,71.17479858399986,59.8058350250632,62.042949523616095,55.01803408954888,53.76785833412107,69.21912139273016,66.341403386497,68.90117378486957,71.14099678504209,65.4201698579821,72.52038401392826,62.97781454117108,65.66578945117146,63.345685742053035,60.19190815801685,56.615176883641674,60.45967473606731,70.0038847387373,67.99312802588447,55.2018488768082,52.1730982294053,64.39635058533999,53.67265346448667,71.34559601833726,70.50086613812185,55.39203486228356,63.57353299736533,58.238315629461184,51.45066594463726,59.93054796790751,62.31668213761061,68.5320097767282,81.82341869657982,73.22480754653769,67.52560435866071,63.34715050748052,57.74948973091556,59.89696982632907,62.23401035647149,57.391607513570776,61.40674588530519,67.48289827627914,69.06532516721767,63.907713864843615,99.59082216037658,66.96453344875778,59.80342765515664
Syne2,57.75478035805919,44.20048467411623,50.30180697844463,50.63997616688781,53.431668755381025,67.86984752594444,45.03521235701377,53.29800882237217,54.732763400938644,59.52149050469895,60.552154181382065,52.05721529123348,47.47037418640959,52.03704069715475,50.69170306391565,64.48763333180482,76.00822089903275,56.812719803825736,65.04448146024365,55.307842946428416,52.09941938566975,55.23131031788157,38.711900112184246,46.95491490183479,55.799004994071204,44.50703534063112,55.60106140893368,51.43252249839315,54.95976638397699,62.45412695049627,62.17733297729931,53.74950254426135,51.529251304132885,53.94528543174914,63.7410219747298,47.658070987356986,44.8729619701152,44.922660836499055,57.38587614680356,67.2203053038967,60.31726295181568,59.95746079885131,58.78180663039993,52.12112692190213,48.341175943823245,157.4775419844466,43.80707726010369,47.45945908166059
Mthfd1,216.66888669384903,228.8810596115868,203.75708909701765,206.42075391431752,197.79091416465607,174.3752818788022,191.66986379145058,197.40503014463417,216.55347788864287,211.82815615978507,208.13250698932802,223.53381820296931,207.21732526449836,182.77863047594718,207.23738098626202,212.92305258992377,221.33093460146324,209.69990860389038,200.16914617120142,211.43833170437358,191.8692169778207,180.2510204947918,215.41598005009703,201.04737162245783,202.98946885172194,217.47633592683235,192.93150255806688,209.06553243834517,190.82566737425748,166.79729166122817,185.65282218909246,187.9868388476958,211.2794026357875,213.58601312346659,212.18722350397525,239.6708784036731,219.16430101297988,173.47854684107702,198.30254498605865,221.10115444089212,209.52569030230555,202.20210817302853,213.77000157262344,206.1651497528885,191.2136912625702,212.51269925560672,213.80628329017725,215.5403462330999
Plekhg3,30.78420219221263,41.485248455464586,43.270371594360974,54.411038221868814,51.98951845159206,63.941896198541585,47.01676170072237,51.0041704679916,44.54315319331709,48.585484593787754,48.779504024706476,33.90166758536,32.57239655301428,36.284331098356205,53.267963010362784,54.49877840962317,75.57031345352392,63.70774397259496,47.91546552144635,45.261097163499215,35.99888012993402,37.49368020471916,43.52773457590094,31.580296748136675,37.11899252305385,39.12528983390427,43.965250312076634,51.766066742870414,51.29343174386563,56.8385675406096,49.96654488277863,44.85491481358663,48.4033959860513,46.26233531939423,47.21926921542239,33.492699761895715,31.549753614749875,38.71056433157985,48.15391408972447,57.05836243635925,51.05268739737349,56.414763920852934,50.575095191672936,43.23025483880881,37.189874233128656,87.04394692757323,44.02051003603599,36.862810260577234
Gphn,86.80909123934289,90.7155969444601,85.07264129534185,99.21484692271459,90.06228647162064,73.85836348411601,72.32655104536411,79.8795473996059,73.41371544824483,82.41875288066926,85.28962159920674,90.60806051342463,84.37672786913888,83.6014588071069,90.39641517974793,90.36549582450337,105.47313616112692,85.1336041995142,81.1434674873538,80.62767196502271,67.82552749592325,60.430270868291245,80.8195809359636,84.97593006570987,83.67842145619173,90.84386415354938,90.29946815285471,91.65795838235044,86.22937047800367,71.48455356909778,74.38812107182001,71.04756579962262,71.51578076216973,81.65878405131508,89.19749903589832,89.8540708665912,83.20814140153813,77.19105101482937,93.05817753535712,93.91907445276833,90.25647026985514,87.0107824126571,80.13903157937617,79.24472943626652,64.36055860436421,97.16699399040321,81.05109666028929,83.36406173607604
Atp6v1d,27.520998128414863,28.30967598463034,29.284769346897875,24.69147774094707,29.92461880362095,33.484175249991566,38.234895291104685,36.83634533799393,39.20573832265818,30.586641532079746,27.96625332577367,28.471971075192236,31.35347111028194,29.02746487868496,22.88325011255983,27.999847217099845,23.897234883481897,34.47512084384611,36.77588277282984,35.46805708215914,39.31527027563374,38.7781292818792,27.845401835079894,33.796457923444514,27.39735162415879,29.707235197132263,27.939881735566924,24.682274091317076,29.542196427051135,31.7203220720625,38.39071776917303,36.34230324312493,37.55762526119244,29.63423614765467,28.65101535904065,30.19144799325008,28.42944831219219,28.87474486545778,26.735762117301014,27.708651669869152,30.573099329659197,32.689430283348656,37.375143660708446,36.3366076439466,33.73693309428414,70.86132943980982,27.2126789313677,30.831738857088293
Eif2s1,32.867934907649754,34.140757044357656,25.42134331168707,28.552326987713343,24.73287770998069,28.203978383646742,31.11933173869651,30.809397504915562,30.811440389712804,26.770431136084696,28.91005228348184,29.25248994852885,30.269981827853194,27.43449424509859,29.551217032775934,25.92961821768396,26.962587002043716,30.144361861809244,31.70203172637095,36.07695076597303,30.91731458410381,28.013222730442703,25.93141634308993,32.826887409247334,29.80767581396748,34.17408396771555,26.755397971216208,26.816957255971527,24.959278126911936,26.25653453811872,31.894578502888027,30.994637000142582,34.3844084988975,29.30496685712517,27.353234175530098,30.611607309259526,33.481371182999865,29.73753604669656,32.644217833831625,29.097240136240725,28.622662370829264,30.488664040955722,33.27178794134495,35.30578189518216,31.246287026920886,28.51562552909852,25.078351172044744,29.817166097622867
Vti1b,36.87813749207592,36.143800156477724,39.406945559150174,33.939558494829065,34.10685468460893,33.033426737010906,34.63207830254358,32.42857751977244,35.809201586784326,37.82035377523455,31.095691975016546,36.58258023725534,34.46850279726459,33.57038113002387,33.26406224971445,30.07007621651573,29.33979884909165,34.76003919792748,31.358688422475236,29.480602524655882,34.07323423888258,39.87908563373066,31.735114286543386,33.519437776531035,35.1103890315466,32.29047304036115,30.866253388668696,35.555816461275676,33.349543937936005,36.27347835034899,30.62465654105787,30.339820725491688,34.66857716417764,33.420832988743875,33.342993484040335,35.23335978536341,33.67948580538448,35.201880194542156,30.20697985076275,29.665299054301826,31.889644276869404,32.90413918504552,31.49201919559693,35.176928676586606,35.43510086748636,40.634766378965395,29.667155854589105,33.19907529584096
Rdh11,78.71005464726652,137.18619714564576,88.70426176843999,83.50208836029373,60.71452778951528,74.56668257594275,43.63912077394634,40.839318152501214,59.68200264464055,61.685908341233464,91.74719341510473,121.08223217674124,125.27844828082418,82.53947838471598,86.07739115188069,90.054961474591,62.87099753376783,53.62163423811436,48.71659989720302,53.07523277244415,55.30882920408883,90.15609236828067,84.89451778987774,77.7734062459594,85.0844439002468,114.95408402368571,83.54094314450062,72.8460629938331,66.8753539643389,75.27885046766986,44.34958235929911,41.526265417444556,72.74717831171702,84.0185473001098,88.7981817486643,115.24369810544763,129.0716764835764,73.16469216904841,96.23397248299233,91.96242706833566,66.16857382830548,43.53222981904065,44.395342602270084,50.31718186156436,69.51166751641095,37.78320382605554,103.94176187902801,74.79655843392352
