,Gene_ID,Period,SNR,nSNR,LLR,phase
990,Lypla2,24.0,1.8977371809695434,0.5844113049778884,-1.1479220390319824,1
991,Eloa,24.0,2.310558039804262,0.6992649471165643,-1.0093069076538086,22
992,Rpl11,16.0,2.4293615151460894,1.2146807575730447,-1.2071952819824219,9
993,Id3,24.0,3.5096026519151753,1.2185441946601208,-0.3566783269246419,23
994,Tcea3,24.0,2.1522975219586544,0.8860514715593667,-0.4218861262003581,8
995,Cdc42,18.0,1.8844618939180309,0.9422309469590154,-1.9583096504211426,18
996,Usp48,12.0,1.8285904192418705,0.9142952096209352,-0.7505222956339518,1
997,Ece1,16.0,3.8153495316384647,1.9076747658192323,-1.5088688532511394,4
998,Eif4g3,24.0,2.5852087679544966,0.8617355711389307,-1.7742048899332683,20
999,Hp1bp3,24.0,1.0604578144762695,0.33931507298206137,-0.9078105290730795,4
1000,Ddost,12.0,1.3824692615993712,0.6912346307996856,-1.687349001566569,2
1001,Pink1,24.0,2.912456860044119,0.9464637575157046,-1.1660739580790203,7
1002,Mul1,24.0,3.926954767626051,1.410534112042495,-0.6861015955607096,11
1003,Camk2n1,24.0,1.2190939464185127,0.4167485940692689,-0.5029292106628418,10
1004,Micos10,16.0,4.133228032619796,2.066614016309898,-1.6215535799662273,9
1005,Capzb,16.0,2.1503012617569035,1.0335151139284693,-1.6940007209777832,9
1006,Akr7a5,22.0,2.172523044867647,0.7245969704267592,-1.7637255986531575,8
1007,Emc1,16.0,3.711664869848494,1.855832434924247,-1.1748107274373372,6
1008,Ubr4,24.0,4.868861113047058,1.6323466060886043,-0.8551379839579264,17
1009,Aldh4a1,16.0,1.2696122830868637,0.6348061415434318,-1.404812494913737,3
1010,Rcc2,24.0,4.643666846693137,1.6051308963185495,-1.28224515914917,13
1011,Sdhb,16.0,4.075318948584893,2.0376594742924463,-1.6034043629964192,8
1012,Atp13a2,18.0,2.219086605065288,0.9243577677953444,-1.747389793395996,3
1013,Szrd1,24.0,2.7236258516136647,0.9131932219232118,-0.4731752077738444,19
1014,Arhgef19,24.0,4.3834640954778665,1.6699437150490462,0.27681605021158856,24
1015,Spen,16.0,1.597217645020918,0.798608822510459,-1.6756712595621746,1
1016,Ddi2,16.0,3.395291078253177,1.6976455391265886,-0.3716476758321126,5
1017,Agmat,24.0,1.920454818257388,0.724970524153866,-0.8926536242167155,7
1018,Efhd2,24.0,5.106278000244278,2.005910623518997,0.639418363571167,11
1019,Prdm2,16.0,3.7396281963306617,1.7735826476481866,-1.416507085164388,15
1020,Vps13d,16.0,2.5764883820463,1.28824419102315,-1.2759044965108235,1
1021,Dhrs3,24.0,4.01707180699589,1.47190374493993,0.6475571791330973,24
1022,Tnfrsf1b,24.0,1.5291630427756688,0.4497563465603201,-0.8489783604939779,11
1023,Mfn2,24.0,3.304074343855915,1.2203336726559828,-0.9225967725118002,13
1024,Plod1,24.0,4.7199329606878875,1.6925517774332612,-0.6338434219360352,15
1025,2510039O18Rik,12.0,3.544818905498379,1.7724094527491896,-1.1084914207458496,10
1026,Mtor,14.0,1.8929419515294972,0.9464709757647486,-1.8840729395548503,6
1027,Exosc10,12.0,2.4117654125680197,1.2058827062840098,-1.3440462748209636,2
1028,Masp2,12.0,2.73848061862942,1.36924030931471,-1.7797285715738933,9
1029,Tardbp,24.0,3.254766821569455,1.2091644808505122,-0.5496155420939127,1
1030,Pex14,24.0,3.0573453943438493,0.9158167826577055,-0.4862224260965983,8
1031,Pgd,24.0,2.509643253266858,0.8098551056991873,-0.8920783996582031,22
1032,Kif1b,24.0,3.8119854153544654,1.5308166939390146,0.03883902231852213,7
1033,Ube4b,24.0,5.25634014807487,1.788409407589107,-0.6712218920389811,9
1034,Tmem201,24.0,4.94213479490805,1.8996486263804524,0.15140692392985025,10
1035,H6pd,22.0,4.015545586152873,1.0329240120086138,-1.3866879145304363,6
1036,Eno1,24.0,4.210160997512747,1.3023856299603065,-0.3026866912841797,16
1037,Rere,24.0,1.6398509237750967,0.646849842312877,-1.6531481742858887,10
1038,Errfi1,24.0,2.1575260890384587,0.8352226755860717,-1.1133310000101726,11
1039,Park7,16.0,3.510619224926356,1.755309612463178,-1.273908297220866,9
1040,Dnajc11,12.0,2.6963623033529367,1.3481811516764683,-0.9469955762227377,12
