,Gene_ID,Period,SNR,nSNR,LLR,phase
290,Ankib1,18.0,3.6946546967561673,1.4225739573185887,-1.9252382914225261,18
291,Sec23ip,24.0,4.03033008122895,1.5634811007110874,-1.0867109298706055,23
292,Kifc3,24.0,4.861282144398328,2.0517872343696792,-0.25876490275065106,16
293,Btaf1,22.0,3.377138198604952,1.3758801814467143,-1.5698865254720051,1
294,Lmo7,24.0,2.3903695988726716,0.8000749462547536,-0.8557844161987305,12
295,Pde9a,24.0,5.554791831909112,2.1561138638844497,0.4969128767649333,1
296,Tesk1,24.0,6.554072926803123,2.3316445347917085,-1.448743502298991,21
297,Atic,24.0,2.817351217902303,0.840163268826203,-0.8069836298624674,15
298,Ankrd13a,24.0,1.2633309760309457,0.43736774176509124,-0.870853583017985,19
299,Atoh8,22.0,2.1032049896232623,0.8554603976017391,-0.9894836743672689,4
300,Tlcd1,12.0,1.6853234476172005,0.8426617238086003,-1.716410795847575,6
301,Srsf10,24.0,2.7575575268970303,0.9888196486147908,-0.7981541951497396,16
302,Prkcz,16.0,2.3252436715140665,1.1626218357570333,-1.8882630666097004,10
303,Aak1,22.0,3.3145073614486256,1.3183568115564155,-1.6542862256368,1
304,Fnip1,24.0,2.441949586979073,0.7599072318513598,-0.23444318771362305,8
305,C1qb,16.0,3.740564738542629,1.7486027781734965,-1.3645079930623372,7
306,Rpa1,24.0,1.8408443506268357,0.6357201969878528,-1.5138163566589355,1
307,Fndc3b,12.0,1.9752413274714855,0.9876206637357428,-0.5792274475097656,2
308,Rnf152,24.0,2.316416084948674,0.8734423321722408,0.01836284001668294,7
309,Zfp809,24.0,2.278741458106658,0.8398350521552752,-1.1452083587646484,14
310,4833420G17Rik,24.0,2.7136768017915833,0.952046669957958,-0.22835620244344076,7
311,Tm6sf2,16.0,1.830990566954524,0.915495283477262,-1.6992514928181965,2
312,Zfand4,24.0,3.3633680104917656,1.285194765879043,-0.9422391255696615,20
313,Rabl6,24.0,2.535718337922201,0.8521364972629297,-1.0470919609069824,14
314,Adam10,24.0,1.8991760138738916,0.6010847334002694,-1.593460241953532,16
315,Umod,24.0,1.7507997185406599,0.6579370661307965,-1.8727199236551921,18
316,Zfp110,24.0,3.2077084619879517,1.1938088909899551,-0.7233219146728516,24
317,Kdm5b,12.0,3.4674005515665924,1.7337002757832962,-1.5672448476155598,4
318,Znrf2,22.0,1.1007876577516384,0.35986600936192065,-1.7648606300354004,4
319,Trmt1l,24.0,3.800479765237457,1.564075321271182,-1.170851707458496,23
320,Ppfibp1,24.0,5.514609045843629,2.3140116860778432,-0.04156653086344401,6
321,Inpp4a,24.0,1.5840642401858207,0.4726383847425916,-1.291068394978841,6
322,Atat1,24.0,3.728750966189912,1.3302993310950788,-0.253717581431071,1
323,Scfd1,12.0,2.9561378337161064,1.4780689168580532,-0.7703137397766113,2
324,Aqp11,24.0,4.066160317086409,1.6864964764036616,0.33313632011413574,13
325,Flcn,24.0,3.9098439836517427,1.581787186685388,0.6573753356933594,7
326,Lyz2,24.0,2.184664611630772,0.839122527977449,-1.6763442357381184,2
327,Gas1,16.0,5.135737719560717,2.5678688597803583,-1.2402025858561199,6
328,Noct,24.0,4.316643252317427,1.3422262509967735,-0.01712767283121745,12
329,Vgll4,16.0,2.4261408107664826,1.176240127856485,-1.4881760279337566,15
330,Aprt,24.0,3.223102956864024,1.2881039007638293,-1.0707114537556965,15
331,Ikbke,12.0,1.9267622911201625,0.9633811455600813,-0.7694495519002279,2
332,Pcsk4,24.0,6.839410451935127,2.647800204427747,0.5907817681630453,9
333,Pyroxd2,16.0,3.7084766945525507,1.840791754428438,-1.7229461669921875,10
334,Enpp1,24.0,1.5550020756324276,0.46611010318670504,-1.1386206944783528,9
335,Rtn4ip1,22.0,2.417124873975608,0.9321919041987976,-1.8767741521199544,22
